v_mean_m_per_s,p_from_bar,p_to_bar,t_from_k,t_to_k,mdot_from_kg_per_s,mdot_to_kg_per_s,vdot_norm_m3_per_s,reynolds,lambda,?,kp,D,hi,Bi,?
0.005352342,7.560794389,7.560793034,308.15,308.15,0.042032159,-0.042032159,4.20E-05,745.3726044,0.109267235,0.898912867,1,0.1,60.26094971,3.013047485,1.609438995
0.003305858,9.583911404,9.583909971,353.640625,353.640625,0.02596104,-0.02596104,2.60E-05,940.8978157,0.091423988,0.78328105,1,0.1,72.60578057,3.630289029,1.609438995
0.003305858,7.560793945,7.5607914,308.15,308.15,0.02596104,-0.02596104,2.60E-05,460.3771969,0.162420273,0.898912867,1,0.1,40.98531469,2.049265734,1.609438995
0.003305858,9.583941797,9.583941555,353.640625,353.640625,0.02596104,-0.02596104,2.60E-05,940.8978157,0.091423988,0.78328105,1,0.1,72.60578057,3.630289029,1.609438995
0.003305858,7.560750669,7.56075024,308.15,308.15,0.02596104,-0.02596104,2.60E-05,460.3771969,0.162420273,0.898912867,1,0.1,40.98531469,2.049265734,1.609438995
0.105999042,9.62164615,9.614097406,353.640625,353.640625,0.247247997,-0.247247997,0.000247278,16442.07629,0.031582832,0.78328105,0.18,0.0545,236.4713662,35.79913739,#NUM!
0.105999042,7.616983535,7.608463728,308.15,308.15,0.247247997,-0.247247997,0.000247278,8045.036205,0.035645485,0.898912867,0.18,0.0545,133.4859743,20.20829333,#NUM!
0.081414117,9.821816205,9.821506748,353.640625,353.640625,0.435156475,-0.435156475,0.000435209,19116.65403,0.02799511,0.78328105,0.217,0.0825,212.4577218,40.38654851,3.496509913
0.081414117,7.249016407,7.248668323,308.15,308.15,0.435156475,-0.435156475,0.000435209,9353.695428,0.031490326,0.898912867,0.217,0.0825,119.9304865,22.79784594,3.496509913
0.070524979,9.821816205,9.821797889,353.640625,353.640625,0.553835513,-0.553835513,0.000553902,20072.48673,0.026592255,0.78328105,1,0.1,839.8818076,41.99409038,1.609438995
0.070524979,7.248688932,7.248668323,308.15,308.15,0.553835513,-0.553835513,0.000553902,9821.3802,0.029919624,0.898912867,1,0.1,474.1057793,23.70528897,1.609438995
0.047541392,9.823849654,9.823791161,353.640625,353.640625,0.373344476,-0.373344476,0.000373389,13531.00668,0.028133392,0.78328105,1,0.1,612.6343128,30.63171564,1.609438995
0.047541392,7.246538267,7.24646951,308.15,308.15,0.373344476,-0.373344476,0.000373389,6620.662545,0.033070564,0.898912867,1,0.1,345.8265981,17.29132991,1.609438995
0.048643345,9.595820505,9.595799817,353.640625,353.640625,0.381998155,-0.381998155,0.000382044,13844.63929,0.028026581,0.78328105,1,0.1,623.968329,31.19841645,1.609438995
0.048643345,7.550008998,7.549984749,308.15,308.15,0.381998155,-0.381998155,0.000382044,6774.121611,0.032851219,0.898912867,1,0.1,352.224549,17.61122745,1.609438995
0.026761711,9.595977754,9.595968176,353.640625,353.640625,0.210160797,-0.210160797,0.000210186,7616.791841,0.031805992,0.78328105,1,0.1,386.8609555,19.34304778,1.609438995
0.026761711,7.549671762,7.549659544,308.15,308.15,0.210160797,-0.210160797,0.000210186,3726.863022,0.040575981,0.898912867,1,0.1,218.3795543,10.91897772,1.609438995
0.22365798,9.617814029,9.611978225,353.640625,353.640625,0.521693274,-0.521693274,0.000521756,34692.78097,0.029535294,0.78328105,0.213,0.0545,508.5241975,65.05767316,#NUM!
0.22365798,7.541046822,7.534830562,308.15,308.15,0.521693274,-0.521693274,0.000521756,16975.02639,0.031460762,0.898912867,0.213,0.0545,287.0573678,36.72447546,#NUM!
0.103583563,9.796746534,9.796670945,353.640625,353.640625,0.81344591,-0.81344591,0.000813543,29481.46489,0.025574684,0.78328105,1,0.1,1142.290271,57.11451356,1.609438995
0.103583563,7.284388476,7.28430619,308.15,308.15,0.81344591,-0.81344591,0.000813543,14425.15217,0.027840614,0.898912867,1,0.1,644.8126562,32.24063281,1.609438995
0.410162331,9.672974535,9.628566046,353.640625,353.640625,0.598340153,-0.598340153,0.000598412,50314.27939,0.03094101,0.78328105,0.166,0.0431,674.7160701,87.59115247,#NUM!
0.410162331,7.545159301,7.498845255,308.15,308.15,0.598340153,-0.598340153,0.000598412,24618.55743,0.032268524,0.898912867,0.166,0.0431,380.8711956,49.44442329,#NUM!
0.182451899,9.69521516,9.691142184,353.640625,353.640625,1.432802143,-1.432802143,0.001432974,51928.59849,0.024636269,0.78328105,1,0.1,1796.645987,89.83229937,1.609438995
0.182451899,7.483881866,7.479596217,308.15,308.15,1.432802143,-1.432802143,0.001432974,25408.43672,0.025922775,0.898912867,1,0.1,1014.190614,50.7095307,1.609438995
0.068899378,9.703362781,9.70161535,353.640625,353.640625,0.160711198,-0.160711198,0.00016073,10687.34959,0.033679008,0.78328105,0.18,0.0545,167.5364257,25.36315334,#NUM!
0.068899378,7.480837753,7.478766017,308.15,308.15,0.160711198,-0.160711198,0.00016073,5229.273534,0.03992939,0.898912867,0.18,0.0545,94.57281606,14.31727354,#NUM!
0.495754057,9.682263248,9.678812549,353.640625,353.640625,0.723200391,-0.723200391,0.000723287,60813.74679,0.030720711,0.78328105,0.166,0.0431,785.1804138,101.9315537,#NUM!
0.495754057,7.555773155,7.552199077,308.15,308.15,0.723200391,-0.723200391,0.000723287,29755.90102,0.031819344,0.898912867,0.166,0.0431,443.2273311,57.53945172,#NUM!
0.036679286,9.608292822,9.608290538,353.640625,353.640625,0.288043917,-0.288043917,0.000288078,10439.48529,0.02953434,0.78328105,1,0.1,497.829353,24.89146765,1.609438995
0.036679286,7.530272373,7.530269593,308.15,308.15,0.288043917,-0.288043917,0.000288078,5107.994613,0.035933495,0.898912867,1,0.1,281.0202236,14.05101118,1.609438995
0.040700011,9.720214504,9.720006213,353.640625,353.640625,0.02596104,-0.02596104,2.60E-05,3301.395845,0.053097725,0.78328105,0.134,0.0285,93.18698253,9.90980971,#NUM!
0.040700011,7.380768988,7.380481323,308.15,308.15,0.02596104,-0.02596104,2.60E-05,1615.358585,0.073331833,0.898912867,0.134,0.0285,52.60321938,5.593999076,#NUM!
0.124546365,9.634125537,9.629722207,353.640625,353.640625,0.483369834,-0.483369834,0.000483428,24919.80261,0.028327942,0.78328105,0.205,0.0703,291.1866399,49.92785557,#NUM!
0.124546365,7.524096559,7.519276551,308.15,308.15,0.483369834,-0.483369834,0.000483428,12193.15071,0.03100872,0.898912867,0.205,0.0703,164.3722576,28.18382856,#NUM!
0.007398826,9.584322918,9.584320612,353.640625,353.640625,0.058103279,-0.058103279,5.81E-05,2105.818921,0.053795815,0.78328105,1,0.1,138.3165186,6.915825931,1.609438995
0.007398826,7.56028283,7.560279165,308.15,308.15,0.058103279,-0.058103279,5.81E-05,1030.368012,0.085517883,0.898912867,1,0.1,78.07843945,3.903921973,1.609438995
0.028813056,9.674282439,9.674252258,353.640625,353.640625,0.042032159,-0.042032159,4.20E-05,3534.474172,0.047776222,0.78328105,0.166,0.0431,80.61723495,10.46567116,#NUM!
0.028813056,7.458737653,7.458695533,308.15,308.15,0.042032159,-0.042032159,4.20E-05,1729.402794,0.06667614,0.898912867,0.166,0.0431,45.50770913,5.907777902,#NUM!
0.004722655,9.584068113,9.584067747,353.640625,353.640625,0.0370872,-0.0370872,3.71E-05,1344.139737,0.071018219,0.78328105,1,0.1,96.58123774,4.829061887,1.609438995
0.004722655,7.560588454,7.560587832,308.15,308.15,0.0370872,-0.0370872,3.71E-05,657.6817098,0.120715141,0.898912867,1,0.1,54.51924613,2.725962307,1.609438995
0.003305858,9.584068113,9.584067828,353.640625,353.640625,0.02596104,-0.02596104,2.60E-05,940.8978157,0.091423988,0.78328105,1,0.1,72.60578057,3.630289029,1.609438995
0.003305858,7.560588337,7.560587832,308.15,308.15,0.02596104,-0.02596104,2.60E-05,460.3771969,0.162420273,0.898912867,1,0.1,40.98531469,2.049265734,1.609438995
0.004722655,9.584029478,9.58402766,353.640625,353.640625,0.0370872,-0.0370872,3.71E-05,1344.139737,0.071018219,0.78328105,1,0.1,96.58123774,4.829061887,1.609438995
0.004722655,7.560639167,7.560636076,308.15,308.15,0.0370872,-0.0370872,3.71E-05,657.6817098,0.120715141,0.898912867,1,0.1,54.51924613,2.725962307,1.609438995
0.003305858,9.583930107,9.583929465,353.640625,353.640625,0.02596104,-0.02596104,2.60E-05,940.8978157,0.091423988,0.78328105,1,0.1,72.60578057,3.630289029,1.609438995
0.003305858,7.56076695,7.560765809,308.15,308.15,0.02596104,-0.02596104,2.60E-05,460.3771969,0.162420273,0.898912867,1,0.1,40.98531469,2.049265734,1.609438995
0.003305858,9.583911404,9.583910423,353.640625,353.640625,0.02596104,-0.02596104,2.60E-05,940.8978157,0.091423988,0.78328105,1,0.1,72.60578057,3.630289029,1.609438995
0.003305858,7.560793143,7.5607914,308.15,308.15,0.02596104,-0.02596104,2.60E-05,460.3771969,0.162420273,0.898912867,1,0.1,40.98531469,2.049265734,1.609438995
0.001416796,9.583908413,9.583908156,353.640625,353.640625,0.01112616,-0.01112616,1.11E-05,403.241921,0.182117462,0.78328105,1,0.1,36.86292313,1.843146156,1.609438995
0.001416796,7.560796738,7.560796246,308.15,308.15,0.01112616,-0.01112616,1.11E-05,197.3045129,0.347775459,0.898912867,1,0.1,20.80879088,1.040439544,1.609438995
0.075585735,9.583908413,9.582927447,353.640625,353.640625,0.048213359,-0.048213359,4.82E-05,6131.163711,0.044150352,0.78328105,0.134,0.0285,152.9084546,16.26078715,#NUM!
0.075585735,7.562019289,7.560796246,308.15,308.15,0.048213359,-0.048213359,4.82E-05,2999.951659,0.055046082,0.898912867,0.134,0.0285,86.31545698,9.179069119,#NUM!
0.003305858,9.653042794,9.65304241,353.640625,353.640625,0.02596104,-0.02596104,2.60E-05,940.8978157,0.091423988,0.78328105,1,0.1,72.60578057,3.630289029,1.609438995
0.003305858,7.463031881,7.463031199,308.15,308.15,0.02596104,-0.02596104,2.60E-05,460.3771969,0.162420273,0.898912867,1,0.1,40.98531469,2.049265734,1.609438995
0.003305858,9.652583605,9.652582583,353.640625,353.640625,0.02596104,-0.02596104,2.60E-05,940.8978157,0.091423988,0.78328105,1,0.1,72.60578057,3.630289029,1.609438995
0.003305858,7.463549284,7.463547468,308.15,308.15,0.02596104,-0.02596104,2.60E-05,460.3771969,0.162420273,0.898912867,1,0.1,40.98531469,2.049265734,1.609438995
0.002676171,9.652302468,9.652301651,353.640625,353.640625,0.02101608,-0.02101608,2.10E-05,761.6791841,0.107428551,0.78328105,1,0.1,61.31332948,3.065666474,1.609438995
0.002676171,7.463866378,7.463864893,308.15,308.15,0.02101608,-0.02101608,2.10E-05,372.6863022,0.195130348,0.898912867,1,0.1,34.6108269,1.730541345,1.609438995
0.004092968,9.651951925,9.651951139,353.640625,353.640625,0.03214224,-0.03214224,3.21E-05,1164.921105,0.078343391,0.78328105,1,0.1,86.13396537,4.306698269,1.609438995
0.004092968,7.464263655,7.464262294,308.15,308.15,0.03214224,-0.03214224,3.21E-05,569.9908152,0.135685921,0.898912867,1,0.1,48.62185419,2.431092709,1.609438995
0.003305858,9.651951925,9.651951521,353.640625,353.640625,0.02596104,-0.02596104,2.60E-05,940.8978157,0.091423988,0.78328105,1,0.1,72.60578057,3.630289029,1.609438995
0.003305858,7.464263011,7.464262294,308.15,308.15,0.02596104,-0.02596104,2.60E-05,460.3771969,0.162420273,0.898912867,1,0.1,40.98531469,2.049265734,1.609438995
0.003305858,9.651679143,9.651678838,353.640625,353.640625,0.02596104,-0.02596104,2.60E-05,940.8978157,0.091423988,0.78328105,1,0.1,72.60578057,3.630289029,1.609438995
0.003305858,7.464575757,7.464575216,308.15,308.15,0.02596104,-0.02596104,2.60E-05,460.3771969,0.162420273,0.898912867,1,0.1,40.98531469,2.049265734,1.609438995
0.250024604,9.796746534,9.795695492,353.640625,353.640625,1.336375424,-1.336375424,0.001336536,58707.679,0.025737762,0.78328105,0.259,0.0825,622.2128485,99.09760618,3.496509913
0.250024604,7.285403698,7.28430619,308.15,308.15,1.336375424,-1.336375424,0.001336536,28725.41124,0.026875496,0.898912867,0.259,0.0825,351.2335959,55.93971364,3.496509913
0.112556607,9.690920648,9.690626387,353.640625,353.640625,0.883911589,-0.883911589,0.000884018,32035.33039,0.025401115,0.78328105,1,0.1,1220.788969,61.03944847,1.609438995
0.112556607,7.463712737,7.46339432,308.15,308.15,0.883911589,-0.883911589,0.000884018,15674.74742,0.027486801,0.898912867,1,0.1,689.1244703,34.45622351,1.609438995
0.249995636,9.657511674,9.653954904,353.640625,353.640625,0.364690796,-0.364690796,0.000364735,30666.7612,0.031755447,0.78328105,0.191,0.0431,522.4294573,58.944266,#NUM!
0.249995636,7.46209142,7.458290674,308.15,308.15,0.364690796,-0.364690796,0.000364735,15005.11248,0.03393364,0.898912867,0.191,0.0431,294.9067628,33.27351172,#NUM!
0.112709897,9.618680335,9.615609057,353.640625,353.640625,0.164419918,-0.164419918,0.00016444,13826.03132,0.034297943,0.78328105,0.166,0.0431,240.063469,31.16486601,#NUM!
0.112709897,7.543097667,7.53959374,308.15,308.15,0.164419918,-0.164419918,0.00016444,6765.016814,0.039129257,0.898912867,0.166,0.0431,135.5136842,17.59228853,#NUM!
0.004092968,9.590769993,9.590769751,353.640625,353.640625,0.03214224,-0.03214224,3.21E-05,1164.921105,0.078343391,0.78328105,1,0.1,86.13396537,4.306698269,1.609438995
0.004092968,7.55325713,7.55325671,308.15,308.15,0.03214224,-0.03214224,3.21E-05,569.9908152,0.135685921,0.898912867,1,0.1,48.62185419,2.431092709,1.609438995
0.245758421,9.6688222,9.640718616,353.640625,353.640625,0.358509596,-0.358509596,0.000358553,30146.98559,0.031791687,0.78328105,0.166,0.0431,447.8815403,58.14365779,#NUM!
0.245758421,7.596586797,7.566524447,308.15,308.15,0.358509596,-0.358509596,0.000358553,14750.78854,0.034007072,0.898912867,0.166,0.0431,252.8251294,32.82157554,#NUM!
0.05084725,9.645667535,9.645529854,353.640625,353.640625,0.399305515,-0.399305515,0.000399353,14471.9045,0.027826309,0.78328105,1,0.1,646.484,32.3242,1.609438995
0.05084725,7.503974139,7.503813619,308.15,308.15,0.399305515,-0.399305515,0.000399353,7081.039742,0.032442093,0.898912867,1,0.1,364.9344442,18.24672221,1.609438995
0.052893734,9.645788594,9.645722062,353.640625,353.640625,0.415376635,-0.415376635,0.000415426,15054.36505,0.027654648,0.78328105,1,0.1,667.2171257,33.36085628,1.609438995
0.052893734,7.503756208,7.503679001,308.15,308.15,0.415376635,-0.415376635,0.000415426,7366.03515,0.032092094,0.898912867,1,0.1,376.6381085,18.83190542,1.609438995
0.061237091,9.645667535,9.645632663,353.640625,353.640625,0.480897354,-0.480897354,0.000480955,17429.01192,0.027075768,0.78328105,1,0.1,750.162662,37.5081331,1.609438995
0.061237091,7.503853428,7.503813619,308.15,308.15,0.480897354,-0.480897354,0.000480955,8527.939504,0.030908585,0.898912867,1,0.1,423.4601229,21.17300615,1.609438995
0.039198035,9.664063779,9.663984404,353.640625,353.640625,0.307823756,-0.307823756,0.000307861,11156.35981,0.029140472,0.78328105,1,0.1,524.9950888,26.24975444,1.609438995
0.039198035,7.500207248,7.500111565,308.15,308.15,0.307823756,-0.307823756,0.000307861,5458.758191,0.03512764,0.898912867,1,0.1,296.3550389,14.81775194,1.609438995
0.127511681,9.664251707,9.664104004,353.640625,353.640625,1.001354388,-1.001354388,0.001001474,36291.77289,0.025167465,0.78328105,1,0.1,1348.912497,67.44562484,1.609438995
0.127511681,7.500172558,7.500014052,308.15,308.15,1.001354388,-1.001354388,0.001001474,17757.40616,0.027008057,0.898912867,1,0.1,761.4490572,38.07245286,1.609438995
0.037308973,9.657978123,9.657962926,353.640625,353.640625,0.292988877,-0.292988877,0.000293024,10618.70392,0.029430389,0.78328105,1,0.1,504.6548366,25.23274183,1.609438995
0.037308973,7.503392519,7.503374074,308.15,308.15,0.292988877,-0.292988877,0.000293024,5195.685507,0.035721779,0.898912867,1,0.1,284.8731481,14.24365741,1.609438995
0.056357014,9.657978123,9.657944456,353.640625,353.640625,0.442573915,-0.442573915,0.000442627,16040.06752,0.027393341,0.78328105,1,0.1,701.9435445,35.09717722,1.609438995
0.056357014,7.50341286,7.503374074,308.15,308.15,0.442573915,-0.442573915,0.000442627,7848.33507,0.031558037,0.898912867,1,0.1,396.2408618,19.81204309,1.609438995
0.280997963,9.644777548,9.643653933,353.640625,353.640625,2.206688374,-2.206688374,0.002206953,79976.31433,0.024204254,0.78328105,1,0.1,2538.086034,126.9043017,1.609438995
0.280997963,7.510640321,7.509477931,308.15,308.15,2.206688374,-2.206688374,0.002206953,39132.06173,0.025038719,0.898912867,1,0.1,1432.726898,71.63634492,1.609438995
0.043763268,9.683213771,9.683155424,353.640625,353.640625,0.343674716,-0.343674716,0.000343716,12455.69489,0.028541565,0.78328105,1,0.1,573.3655559,28.66827779,1.609438995
0.043763268,7.428426681,7.428357371,308.15,308.15,0.343674716,-0.343674716,0.000343716,6094.517177,0.033905029,0.898912867,1,0.1,323.6597355,16.18298678,1.609438995
0.385586489,9.653219178,9.604684192,353.640625,353.640625,0.562489193,-0.562489193,0.000562557,47299.58084,0.031022072,0.78328105,0.166,0.0431,642.1757212,83.3667879,#NUM!
0.385586489,7.541148603,7.490404045,308.15,308.15,0.562489193,-0.562489193,0.000562557,23143.47857,0.032434464,0.898912867,0.166,0.0431,362.5024593,47.05980722,#NUM!
0.418696218,9.626828656,9.593626597,353.640625,353.640625,0.976629588,-0.976629588,0.000976747,64946.20135,0.028676033,0.78328105,0.18,0.0545,709.6696576,107.4361009,#NUM!
0.418696218,7.570313046,7.535920085,308.15,308.15,0.976629588,-0.976629588,0.000976747,31777.89301,0.029704094,0.898912867,0.18,0.0545,400.6021836,60.64671946,#NUM!
0.046911705,9.595983512,9.595830228,353.640625,353.640625,0.368399516,-0.368399516,0.000368444,13351.78805,0.028197289,0.78328105,1,0.1,606.1341795,30.30670898,1.609438995
0.046911705,7.550153821,7.549973338,308.15,308.15,0.368399516,-0.368399516,0.000368444,6532.971651,0.033200264,0.898912867,1,0.1,342.1573309,17.10786655,1.609438995
0.3506358,9.606430364,9.594146131,353.640625,353.640625,1.874139818,-1.874139818,0.001874364,82331.95317,0.025424957,0.78328105,0.259,0.0825,815.5259424,129.8858885,3.496509913
0.3506358,7.565236598,7.552560356,308.15,308.15,1.874139818,-1.874139818,0.001874364,40284.66554,0.026236534,0.898912867,0.259,0.0825,460.357111,73.31942404,3.496509913
0.007398826,9.586510175,9.586508032,353.640625,353.640625,0.058103279,-0.058103279,5.81E-05,2105.818921,0.053795815,0.78328105,1,0.1,138.3165186,6.915825931,1.609438995
0.007398826,7.557827029,7.557823621,308.15,308.15,0.058103279,-0.058103279,5.81E-05,1030.368012,0.085517883,0.898912867,1,0.1,78.07843945,3.903921973,1.609438995
0.004722655,9.585612471,9.585612087,353.640625,353.640625,0.0370872,-0.0370872,3.71E-05,1344.139737,0.071018219,0.78328105,1,0.1,96.58123774,4.829061887,1.609438995
0.004722655,7.558821402,7.558820749,308.15,308.15,0.0370872,-0.0370872,3.71E-05,657.6817098,0.120715141,0.898912867,1,0.1,54.51924613,2.725962307,1.609438995
0.005352342,9.585598291,9.585596628,353.640625,353.640625,0.042032159,-0.042032159,4.20E-05,1523.358368,0.065416336,0.78328105,1,0.1,106.752707,5.337635352,1.609438995
0.005352342,7.558843497,7.558840719,308.15,308.15,0.042032159,-0.042032159,4.20E-05,745.3726044,0.109267235,0.898912867,1,0.1,60.26094971,3.013047485,1.609438995
0.304231977,9.385443305,9.382511917,353.640625,353.640625,0.443810155,-0.443810155,0.000443863,37319.88905,0.031383514,0.78328105,0.191,0.0431,611.2876235,68.96988631,#NUM!
0.304231977,7.769791931,7.766693354,308.15,308.15,0.443810155,-0.443810155,0.000443863,18260.45892,0.033173561,0.898912867,0.191,0.0431,345.066404,38.93288485,#NUM!
0.182848348,9.622785642,9.615268182,353.640625,353.640625,0.426502795,-0.426502795,0.000426554,28362.5816,0.029946327,0.78328105,0.18,0.0545,365.7714804,55.37373801,#NUM!
0.182848348,7.615299722,7.607191034,308.15,308.15,0.426502795,-0.426502795,0.000426554,13877.68745,0.032301903,0.898912867,0.18,0.0545,206.474734,31.25798056,#NUM!
1.038790616,9.339831204,9.273438068,353.640625,353.640625,2.423030371,-2.423030371,0.002423321,161132.3476,0.028087616,0.78328105,0.213,0.0545,1737.266797,222.2559635,#NUM!
1.038790616,7.88083678,7.813463687,308.15,308.15,2.423030371,-2.423030371,0.002423321,78841.35481,0.028501511,0.898912867,0.213,0.0545,980.6715914,125.4615064,#NUM!
0.390671146,9.345735777,9.32573976,353.640625,353.640625,0.569906633,-0.569906633,0.000569975,47923.31157,0.031003952,0.78328105,0.191,0.0431,746.6735793,84.24510803,#NUM!
0.390671146,7.828248656,7.807353651,308.15,308.15,0.569906633,-0.569906633,0.000569975,23448.6673,0.032398224,0.898912867,0.191,0.0431,421.4905669,47.55561109,#NUM!
0.195897736,9.259297128,9.25519221,353.640625,353.640625,0.760287591,-0.760287591,0.000760379,39196.10896,0.027392387,0.78328105,0.248,0.0703,506.0902277,71.73012703,#NUM!
0.195897736,7.900403826,7.896043515,308.15,308.15,0.760287591,-0.760287591,0.000760379,19178.48514,0.029096603,0.898912867,0.248,0.0703,285.6834136,40.49101609,#NUM!
0.099150811,8.85591784,8.855366156,353.640625,353.640625,0.144640078,-0.144640078,0.000144657,12162.74936,0.034931183,0.78328105,0.166,0.0431,216.6673413,28.12759762,#NUM!
0.099150811,8.305769455,8.305131029,308.15,308.15,0.144640078,-0.144640078,0.000144657,5951.180205,0.040423393,0.898912867,0.166,0.0431,122.3067791,15.87777765,#NUM!
